dataType,metadata_generatedAt,metadata_generatedBy,metadata_logFileName,metadata_schemaVersion,metadata_RSUID,metadata_kind,metadata_psid,metadata_bsmSource,metadata_externalID,coreData_msgCnt,coreData_id,coreData_secMark,coreData_position_lat,coreData_position_long,coreData_elevation,coreData_accelset_accelYaw,coreData_accelset_lat,coreData_accelset_long,coreData_accelset_vert,coreData_angle,coreData_accuracy_orientation,coreData_accuracy_semiMajor,coreData_accuracy_semiMinor,coreData_transmission,coreData_speed,coreData_heading,coreData_brakes_wheelBrakes_leftFront,coreData_brakes_wheelBrakes_rightFront,coreData_brakes_wheelBrakes_unavailable,coreData_brakes_wheelBrakes_leftRear,coreData_brakes_wheelBrakes_rightRear,coreData_brakes_traction,coreData_brakes_abs,coreData_brakes_scs,coreData_brakes_brakeBoost,coreData_brakes_auxBrakes,coreData_size,part2_suve_classification,part2_suve_cd_hpmstype,part2_suve_cd_role,part2_suve_vd_height,part2_suve_vd_mass,part2_suve_vd_bumpers_front,part2_suve_vd_bumpers_rear,part2_vse_events,part2_vse_ph_crumbdata,part2_vse_pp_confidence,part2_vse_pp_radiusofcurve,part2_vse_lights,coreData_position,randomNum,metadata_generatedAt_timeOfDay
bsm,3/19/2021 0:26,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,110,8978266,6600,"279,448,360","-824,536,060",-158,2,-5,-2,49,127,"25,060",16,12,unavailable,0,"19,439",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.453606 27.944836),0.648157645,0.435
bsm,3/19/2021 0:25,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,29,8978266,32900,"279,450,889","-824,517,800",-143,-1,-11,35,49,127,"22,919",15,12,unavailable,9,"21,617",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.45178 27.9450889),0.630362523,0.425555556
bsm,3/19/2021 0:25,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,55,8978266,35499,"279,450,858","-824,518,007",-143,12,-29,159,49,127,"22,444",15,12,unavailable,116,"21,616",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4518007 27.9450858),0.947554141,0.426388889
bsm,3/19/2021 0:26,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,81,8978266,3700,"279,448,376","-824,536,085",-155,-3,-2,-1,49,127,"23,881",17,13,unavailable,0,"19,439",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4536085 27.9448376),0.345134242,0.434166667
bsm,3/19/2021 0:26,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,52,8978266,800,"279,448,387","-824,536,100",-151,0,-5,-4,49,127,"23,142",18,13,unavailable,1,"19,439",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.45361 27.9448387),0.525546329,0.433333333
bsm,3/19/2021 0:26,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,40,8978266,25200,"279,447,752","-824,537,223",-168,122,35,114,49,127,"27,256",13,11,unavailable,320,"19,472",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4537223 27.9447752),0.389127371,0.440277778
bsm,3/19/2021 0:26,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,70,8978266,28200,"279,446,872","-824,539,411",-170,136,-24,97,47,127,"26,685",13,11,unavailable,474,"19,703",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4539411 27.9446872),0.976017585,0.441111111
bsm,3/19/2021 0:25,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,67,8978266,36700,"279,450,851","-824,518,447",-143,-10,52,221,48,127,"22,342",15,12,unavailable,220,"21,592",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4518447 27.9450851),0.657270676,0.426666667
bsm,3/19/2021 0:25,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,22,8978266,32200,"279,450,891","-824,517,788",-142,-1,-7,16,49,127,"22,899",15,12,unavailable,1,"21,617",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4517788 27.9450891),0.521187842,0.425555556
bsm,3/19/2021 0:26,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,108,8978266,19200,"279,448,283","-824,536,126",-166,-7,-3,-11,49,127,"27,887",13,11,unavailable,1,"19,439",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4536126 27.9448283),0.016640297,0.438611111
bsm,3/19/2021 0:25,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,38,8978266,59350,"279,448,397","-824,536,074",-152,1,18,-151,49,127,"22,974",18,13,unavailable,9,"19,439",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4536074 27.9448397),0.845836878,0.433055556
bsm,3/19/2021 0:26,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,47,8978266,300,"279,448,389","-824,536,115",-152,0,-4,0,49,127,"23,064",18,13,unavailable,10,"19,439",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4536115 27.9448389),0.906058801,0.433333333
bsm,3/19/2021 0:26,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,57,8978266,1300,"279,448,382","-824,536,098",-152,-2,-4,-2,48,127,"23,242",17,13,unavailable,2,"19,439",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4536098 27.9448382),0.938964868,0.433611111
bsm,3/19/2021 0:25,rsu,2021_3_19_0_thea18.csv,1,thea18,in,32,RV,NA,39,8978266,33900,"279,450,884","-824,517,831",-142,0,-22,93,49,127,"22,837",15,12,unavailable,30,"21,617",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4517831 27.9450884),0.322375333,0.425833333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,43,8664210,51549,"279,555,670","-824,455,409",-42,0,-14,87,47,127,"25,369",15,11,unavailable,"1,306","7,325",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4455409 27.955567),0.110686328,0.814166667
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,31,8664210,47850,"279,557,401","-824,466,718",-223,"-1,391",-238,-83,51,127,"17,013",13,12,unavailable,326,"18,470",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4466718 27.9557401),0.603257681,0.296388889
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,12,8664210,11650,"279,542,036","-824,473,289",-230,-47,-47,5,49,127,"30,569",16,14,unavailable,512,"19,236",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4473289 27.9542036),0.829594554,0.303055556
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,70,8664210,54200,"279,555,475","-824,448,301",-21,-17,26,-28,47,127,"25,326",15,11,unavailable,"1,331","7,337",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4448301 27.9555475),0.41835929,0.815
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,84,8664210,42800,"279,553,586","-824,477,053",-131,639,184,98,48,127,"25,304",16,12,unavailable,"1,197","5,057",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4477053 27.9553586),0.109255672,0.811666667
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,106,8664210,16950,"279,565,774","-824,456,079",-223,115,72,7,48,127,"15,658",13,12,unavailable,532,"14,421",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456079 27.9565774),0.86586023,0.287777778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,34,8664210,50650,"279,555,725","-824,457,790",-50,-35,8,46,50,127,"25,361",15,11,unavailable,"1,282","7,323",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.445779 27.9555725),0.685590976,0.813888889
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,49,8664210,36900,"279,558,753","-824,458,386",-222,674,35,-27,49,127,"15,496",13,12,unavailable,357,"21,470",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4458386 27.9558753),0.356691913,0.293333333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,9,8664210,48100,"279,555,849","-824,464,369",-77,126,10,80,48,127,"25,355",15,12,unavailable,"1,258","7,214",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4464369 27.9555849),0.946009751,0.813333333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,121,8664210,33700,"279,540,164","-824,489,773",-203,411,55,58,49,127,"25,738",16,13,unavailable,"1,016","1,224",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489773 27.9540164),0.329170591,0.809166667
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,38,8664210,14250,"279,540,886","-824,475,565",-227,-16,-58,-25,48,127,"29,945",16,14,unavailable,474,"19,206",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4475565 27.9540886),0.776455616,0.303888889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,111,8664210,58350,"279,555,196","-824,437,116",-5,-19,12,43,48,127,"25,294",15,11,unavailable,"1,348","7,320",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4437116 27.9555196),0.662686413,0.816111111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,94,8664210,31050,"279,535,734","-824,490,674",-212,460,68,88,49,127,"25,933",16,13,unavailable,939,401,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490674 27.9535734),0.09828958,0.808611111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,71,8664210,54350,"279,555,465","-824,447,896",-20,-24,25,-52,49,127,"25,326",15,11,unavailable,"1,326","7,334",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4447896 27.9555465),0.678771697,0.815
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,92,8664210,6800,"279,543,937","-824,469,357",-237,589,44,108,49,127,"31,799",16,15,unavailable,377,"19,453",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4469357 27.9543937),0.727992147,0.301666667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,39,8664210,51150,"279,555,697","-824,456,477",-47,30,-17,92,48,127,"25,364",15,11,unavailable,"1,290","7,315",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456477 27.9555697),0.95158914,0.814166667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,58,8664210,53049,"279,555,560","-824,451,403",-31,-39,-13,82,48,127,"25,346",15,11,unavailable,"1,330","7,341",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4451403 27.955556),0.207868849,0.814722222
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,11,8664210,11549,"279,542,082","-824,473,198",-231,-25,-55,50,49,127,"30,569",16,14,unavailable,512,"19,240",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4473198 27.9542082),0.325514654,0.303055556
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,17,8664210,48900,"279,555,830","-824,462,315",-67,49,-54,77,50,127,"25,377",15,11,unavailable,"1,270","7,258",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4462315 27.955583),0.309074751,0.813333333
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,81,8664210,27300,"279,560,089","-824,456,202",-225,2,-15,-12,49,127,"14,336",13,12,unavailable,2,"14,418",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456202 27.9560089),0.259960217,0.290833333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,99,8664210,31499,"279,536,464","-824,490,579",-210,453,71,101,48,127,"25,933",16,13,unavailable,952,558,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490579 27.9536464),0.006553465,0.808611111
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,1,8664210,32100,"279,559,835","-824,456,232",-224,868,-3,226,48,127,"14,838",13,12,unavailable,157,"14,987",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456232 27.9559835),0.820416625,0.292222222
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,105,8664210,32100,"279,537,431","-824,490,435",-208,376,54,77,49,127,"25,711",16,13,unavailable,960,735,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490435 27.9537431),0.216623421,0.808888889
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,10,8664210,58550,"279,549,127","-824,467,666",-240,-157,-102,42,49,127,"16,231",13,12,unavailable,459,"14,437",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4467666 27.9549127),0.663541386,0.299444444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,98,8664210,31400,"279,536,330","-824,490,600",-212,445,82,86,48,127,"25,933",16,13,unavailable,957,528,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.44906 27.953633),0.577532317,0.808611111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,91,8664210,56350,"279,555,330","-824,442,545",-12,25,46,51,46,127,"25,333",15,11,unavailable,"1,328","7,320",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4442545 27.955533),0.658096832,0.815555556
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,32,8664210,13600,"279,541,171","-824,475,020",-230,-11,-20,-27,49,127,"30,070",16,14,unavailable,487,"19,217",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.447502 27.9541171),0.64976391,0.303611111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,98,8664210,57049,"279,555,289","-824,440,650",-10,-24,-2,49,49,127,"25,317",15,11,unavailable,"1,338","7,306",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.444065 27.9555289),0.446555539,0.815833333
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,97,8664210,16000,"279,566,696","-824,456,075",-223,-56,-70,-26,49,127,"15,788",13,12,unavailable,538,"14,414",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456075 27.9566696),0.340467624,0.2875
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,51,8664210,52350,"279,555,613","-824,453,289",-32,48,50,78,46,127,"25,365",15,11,unavailable,"1,314","7,347",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4453289 27.9555613),0.166144008,0.814444444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,122,8664210,46600,"279,555,744","-824,468,141",-93,624,210,129,49,127,"25,323",15,12,unavailable,"1,251","6,821",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4468141 27.9555744),0.982528713,0.812777778
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,111,8664210,30300,"279,560,072","-824,456,202",-225,20,-22,26,49,127,"14,665",13,12,unavailable,5,"14,418",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456202 27.9560072),0.009822371,0.291666667
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,113,8664210,30549,"279,560,065","-824,456,204",-225,36,-24,37,49,127,"14,665",13,12,unavailable,8,"14,418",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456204 27.9560065),0.915072921,0.291666667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,2,8664210,34600,"279,541,729","-824,489,214",-200,414,75,70,51,127,"25,759",16,13,unavailable,"1,037","1,555",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489214 27.9541729),0.229931373,0.809444444
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,7,8664210,32700,"279,559,652","-824,456,290",-223,"1,251",54,242,48,127,"14,884",13,12,unavailable,214,"15,534",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.445629 27.9559652),0.133263988,0.292222222
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,108,8664210,45200,"279,555,275","-824,471,572",-109,489,152,110,49,127,"25,296",15,12,unavailable,"1,230","6,176",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4471572 27.9555275),0.089272847,0.8125
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,9,8664210,45650,"279,558,060","-824,465,374",-222,-521,-76,12,46,127,"17,078",13,12,unavailable,373,"20,136",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4465374 27.955806),0.445179616,0.295833333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,26,8664210,49800,"279,555,781","-824,459,988",-58,23,-19,48,48,127,"25,378",15,11,unavailable,"1,284","7,301",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4459988 27.9555781),0.091718363,0.813611111
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,94,8664210,28549,"279,560,082","-824,456,204",-225,2,-25,36,49,127,"14,499",13,12,unavailable,2,"14,418",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456204 27.9560082),0.636956035,0.291111111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,3,8664210,34700,"279,541,906","-824,489,142",-199,411,64,110,51,127,"25,759",16,13,unavailable,"1,041","1,589",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489142 27.9541906),0.866078879,0.809444444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,21,8664210,49350,"279,555,809","-824,461,154",-63,63,-16,43,47,127,"25,377",15,11,unavailable,"1,275","7,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4461154 27.9555809),0.629115113,0.813611111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,37,8664210,50949,"279,555,709","-824,457,000",-50,-17,-36,49,47,127,"25,361",15,11,unavailable,"1,288","7,311",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4457 27.9555709),0.825662599,0.813888889
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,101,8664210,29300,"279,560,077","-824,456,203",-225,3,-24,29,49,127,"14,555",13,12,unavailable,7,"14,418",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456203 27.9560077),0.25942944,0.291388889
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,6,8664210,32600,"279,559,689","-824,456,278",-223,"1,162",32,244,48,127,"14,884",13,12,unavailable,203,"15,435",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456278 27.9559689),0.813194749,0.292222222
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,4,8664210,45200,"279,558,145","-824,465,081",-223,-371,-104,-18,50,127,"17,051",13,12,unavailable,401,"20,314",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4465081 27.9558145),0.108282437,0.295833333
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,59,8664210,16350,"279,539,970","-824,477,291",-229,-354,-78,-88,50,127,"29,223",16,14,unavailable,458,"18,935",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4477291 27.953997),0.381014774,0.304444444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,50,8664210,52250,"279,555,621","-824,453,555",-34,33,31,79,46,127,"25,365",15,11,unavailable,"1,312","7,343",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4453555 27.9555621),0.272347184,0.814444444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,114,8664210,58650,"279,555,181","-824,436,284",-3,-30,4,41,48,127,"25,298",15,11,unavailable,"1,357","7,303",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4436284 27.9555181),0.985834093,0.816111111
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,106,8664210,29800,"279,560,071","-824,456,201",-225,15,-26,38,49,127,"14,610",13,12,unavailable,10,"14,418",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456201 27.9560071),0.129726158,0.291388889
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,94,8664210,54150,"279,552,912","-824,467,581",-240,6,-37,1,49,127,"16,983",13,12,unavailable,479,"14,515",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4467581 27.9552912),0.020449747,0.298333333
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,80,8664210,27200,"279,560,088","-824,456,202",-225,3,-20,-9,48,127,"14,336",13,12,unavailable,2,"14,418",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456202 27.9560088),0.200722996,0.290833333
